Event.Nr CDA.nSCR CDA.Latency CDA.AmpSum CDA.SCR CDA.ISCR CDA.PhasicMax CDA.Tonic TTP.nSCR TTP.Latency TTP.AmpSum Global.Mean Global.MaxDeflection Event.Name EmoId ExpId VideoId ParticipantId OverUnder Participant Sex Age Language RepId
161 1 1.312 0.3107 0.0295 1.4184 2.0973 9.5446 0 NA 0 9.8135 0.2601 31 sad Un1 1372 018f29ee o 18 f 29 ee 1
162 0 NA 0 0 0 0.0289 9.4168 0 NA 0 9.4921 0 39 neutral Un2 1372 018f29ee o 18 f 29 ee 2
163 0 NA 0 0.0021 0.0986 0.0967 9.2187 0 NA 0 9.251 0 36 anger Un2 1372 018f29ee o 18 f 29 ee 2
164 1 1.437 0.0425 0.0045 0.2174 0.3243 9.011 1 1.187 0.0174 9.0445 0.0182 40 disgust Un2 1372 018f29ee o 18 f 29 ee 2
165 1 2.25 0.0491 0.0058 0.2788 0.3352 8.8059 1 1.875 0.0248 8.8291 0.0256 37 happy Un2 1372 018f29ee o 18 f 29 ee 2
166 0 NA 0 7e-4 0.0327 0.0823 8.6403 0 NA 0 8.6436 1e-4 38 sad Un2 1372 018f29ee o 18 f 29 ee 2
167 0 NA 0 9e-4 0.0433 0.0513 8.5016 0 NA 0 8.5208 0 42 surprise Un2 1372 018f29ee o 18 f 29 ee 2
168 0 NA 0 4e-4 0.0179 0.0305 8.3704 0 NA 0 8.3723 0 41 fear Un2 1372 018f29ee o 18 f 29 ee 2
169 0 NA 0 6e-4 0.0292 0.0326 8.2496 0 NA 0 8.2648 0 33 disgust Un1 1372 018f29ee o 18 f 29 ee 3
170 0 NA 0 5e-4 0.0245 0.043 8.1574 0 NA 0 8.1752 0 32 neutral Un1 1372 018f29ee o 18 f 29 ee 3
171 0 NA 0 0.0013 0.0609 0.0559 8.0955 0 NA 0 8.1079 1e-4 35 surprise Un1 1372 018f29ee o 18 f 29 ee 3
172 1 3.875 0.1392 0.0133 0.6406 0.8852 8.0386 1 2.938 0.1207 8.0502 0.0462 30 happy Un1 1372 018f29ee o 18 f 29 ee 3
173 0 NA 0 0.0034 0.1616 0.0858 7.9942 0 NA 0 8.0789 0 29 anger Un1 1372 018f29ee o 18 f 29 ee 3
174 0 NA 0 0.001 0.0458 0.0472 7.9611 0 NA 0 7.999 0 31 sad Un1 1372 018f29ee o 18 f 29 ee 3
175 1 3.75 0.0122 0.0021 0.1002 0.1015 7.9373 0 NA 0 7.9685 0.0012 34 fear Un1 1372 018f29ee o 18 f 29 ee 3
176 0 NA 0 0 0 0.0057 7.9065 0 NA 0 7.9224 0 37 happy Un2 1372 018f29ee o 18 f 29 ee 4
177 0 NA 0 0.0024 0.1141 0.1347 7.8648 1 3.937 0.024 7.8674 9e-4 39 neutral Un2 1372 018f29ee o 18 f 29 ee 4
178 1 2 0.0194 0.0025 0.1213 0.1012 7.8227 0 NA 0 7.8594 0.0014 38 sad Un2 1372 018f29ee o 18 f 29 ee 4
179 0 NA 0 0 0 0.0271 7.7897 0 NA 0 7.8119 0 40 disgust Un2 1372 018f29ee o 18 f 29 ee 4
180 0 NA 0 4e-4 0.0202 0.0524 7.7623 0 NA 0 7.78 2e-4 42 surprise Un2 1372 018f29ee o 18 f 29 ee 4
181 0 NA 0 9e-4 0.0421 0.0977 7.7291 0 NA 0 7.7346 0.0022 36 anger Un2 1372 018f29ee o 18 f 29 ee 4
182 0 NA 0 7e-4 0.0326 0.0606 7.6877 0 NA 0 7.6987 5e-4 41 fear Un2 1372 018f29ee o 18 f 29 ee 4
183 1 1.375 0.5796 0.0636 3.0528 3.8533 7.7829 0 NA 0 8.7115 0.5316 31 sad Un1 1372 018f29ee o 18 f 29 ee 5
184 2 1.187 0.0616 0.0081 0.3864 0.1804 8.0273 0 NA 0 8.4331 0 30 happy Un1 1372 018f29ee o 18 f 29 ee 5
185 0 NA 0 0 0 0.0611 8.1418 0 NA 0 8.2417 0 29 anger Un1 1372 018f29ee o 18 f 29 ee 5
186 0 NA 0 4e-4 0.0182 0.1154 8.1328 0 NA 0 8.1378 0.0011 32 neutral Un1 1372 018f29ee o 18 f 29 ee 5
187 0 NA 0 7e-4 0.0331 0.0497 8.0401 0 NA 0 8.0428 0 35 surprise Un1 1372 018f29ee o 18 f 29 ee 5
188 0 NA 0 0.0011 0.0543 0.0636 7.9326 0 NA 0 7.9489 1e-4 34 fear Un1 1372 018f29ee o 18 f 29 ee 5
189 1 2.5 0.0116 0.0019 0.0929 0.0861 7.8704 0 NA 0 7.8835 4e-4 33 disgust Un1 1372 018f29ee o 18 f 29 ee 5
190 0 NA 0 0.0014 0.0673 0.0785 7.8109 0 NA 0 7.822 2e-4 39 neutral Un2 1372 018f29ee o 18 f 29 ee 1
191 0 NA 0 8e-4 0.0389 0.0463 7.7472 0 NA 0 7.7516 0 36 anger Un2 1372 018f29ee o 18 f 29 ee 1
192 0 NA 0 3e-4 0.0157 0.0221 7.6837 0 NA 0 7.6933 0 42 surprise Un2 1372 018f29ee o 18 f 29 ee 1
193 0 NA 0 1e-4 0.0049 0.014 7.6221 0 NA 0 7.6279 0 40 disgust Un2 1372 018f29ee o 18 f 29 ee 1
194 0 NA 0 5e-4 0.0245 0.052 7.5656 0 NA 0 7.5685 0 37 happy Un2 1372 018f29ee o 18 f 29 ee 1
195 0 NA 0 7e-4 0.0321 0.0902 7.5108 0 NA 0 7.548 3e-4 38 sad Un2 1372 018f29ee o 18 f 29 ee 1
196 3 1.75 0.0493 0.0067 0.3234 0.2903 7.4898 0 NA 0 7.6744 0.0027 41 fear Un2 1372 018f29ee o 18 f 29 ee 1
197 1 4 0.0101 0.0019 0.0936 0.0621 7.4938 0 NA 0 7.5915 0 29 anger Un1 1372 018f29ee o 18 f 29 ee 2
198 0 NA 0 0.001 0.0495 0.0663 7.4786 0 NA 0 7.5109 3e-4 31 sad Un1 1372 018f29ee o 18 f 29 ee 2
199 1 2.063 0.1894 0.0227 1.0882 1.3247 7.4415 1 1.625 0.1718 7.5916 0.1732 34 fear Un1 1372 018f29ee o 18 f 29 ee 2
200 3 1.312 0.0706 0.0066 0.3181 0.2044 7.4616 1 3.625 0.0101 7.5811 0.0025 30 happy Un1 1372 018f29ee o 18 f 29 ee 2
201 0 NA 0 0.0012 0.056 0.0506 7.4713 0 NA 0 7.5467 0 35 surprise Un1 1372 018f29ee o 18 f 29 ee 2
202 0 NA 0 0.0018 0.0855 0.097 7.447 0 NA 0 7.4776 0 33 disgust Un1 1372 018f29ee o 18 f 29 ee 2
203 0 NA 0 0 0 0.0108 7.4151 0 NA 0 7.4215 0 32 neutral Un1 1372 018f29ee o 18 f 29 ee 2
204 0 NA 0 0 0 0.0216 7.3763 0 NA 0 7.3848 0 37 happy Un2 1372 018f29ee o 18 f 29 ee 3
205 0 NA 0 3e-4 0.0153 0.0319 7.3321 0 NA 0 7.3387 1e-4 38 sad Un2 1372 018f29ee o 18 f 29 ee 3
206 1 2.688 0.0315 0.0039 0.1887 0.1782 7.297 1 2 0.0211 7.3121 0.0215 36 anger Un2 1372 018f29ee o 18 f 29 ee 3
207 0 NA 0 0.0012 0.0588 0.0496 7.2665 0 NA 0 7.2862 1e-4 40 disgust Un2 1372 018f29ee o 18 f 29 ee 3
208 0 NA 0 0 0 0.0205 7.2369 0 NA 0 7.2545 0 41 fear Un2 1372 018f29ee o 18 f 29 ee 3
209 1 1.813 0.0413 0.0044 0.2129 0.2102 7.205 0 NA 0 7.3098 0.0217 42 surprise Un2 1372 018f29ee o 18 f 29 ee 3
210 0 NA 0 7e-4 0.0317 0.0495 7.191 0 NA 0 7.237 0 39 neutral Un2 1372 018f29ee o 18 f 29 ee 3
211 0 NA 0 7e-4 0.0331 0.0644 7.1753 0 NA 0 7.1799 0.0027 35 surprise Un1 1372 018f29ee o 18 f 29 ee 4
212 1 2.437 0.0106 0.0012 0.0583 0.1066 7.1542 0 NA 0 7.1707 0.0045 30 happy Un1 1372 018f29ee o 18 f 29 ee 4
213 0 NA 0 0 0 0.0312 7.1244 0 NA 0 7.1313 0 32 neutral Un1 1372 018f29ee o 18 f 29 ee 4
214 0 NA 0 2e-4 0.0112 0.0175 7.0837 0 NA 0 7.0843 0 31 sad Un1 1372 018f29ee o 18 f 29 ee 4
215 0 NA 0 0.0011 0.0544 0.0504 7.0211 0 NA 0 7.0282 2e-4 33 disgust Un1 1372 018f29ee o 18 f 29 ee 4
216 0 NA 0 4e-4 0.0176 0.0122 6.9779 0 NA 0 6.9841 1e-4 34 fear Un1 1372 018f29ee o 18 f 29 ee 4
217 0 NA 0 0 0.0018 0.0209 6.9407 0 NA 0 6.9459 0 29 anger Un1 1372 018f29ee o 18 f 29 ee 4
218 1 2.812 0.0417 0.0107 0.5149 0.2437 6.8613 0 NA 0 6.9058 0 37 happy Un2 1372 018f29ee o 18 f 29 ee 5
219 3 1.062 0.2377 0.021 1.0066 0.3852 6.6213 0 NA 0 6.8724 0.0022 42 surprise Un2 1372 018f29ee o 18 f 29 ee 5
220 1 1.25 1.4255 0.1723 8.2687 10.9524 7.15 0 NA 0 10.0555 2.2499 39 neutral Un2 1372 018f29ee o 18 f 29 ee 5
221 3 2 0.115 0.022 1.0578 0.5667 7.929 0 NA 0 9.2345 0 41 fear Un2 1372 018f29ee o 18 f 29 ee 5
222 0 NA 0 5e-4 0.0225 0.0335 8.407 0 NA 0 8.7341 0 36 anger Un2 1372 018f29ee o 18 f 29 ee 5
223 0 NA 0 0 0 0.0096 8.3709 0 NA 0 8.4121 0 40 disgust Un2 1372 018f29ee o 18 f 29 ee 5
224 1 2.438 0.0139 0.0017 0.0823 0.1005 8.1967 0 NA 0 8.2022 0 38 sad Un2 1372 018f29ee o 18 f 29 ee 5
1 2 1.375 1.1894 0.1101 5.2834 11.8256 11.1677 0 NA 0 13.56 0.8164 1 anger Ekm 1373 019f26ee o 19 f 26 ee 1
2 2 1 1.8724 0.2169 10.412 14.5201 12.1348 1 1.813 1.6687 13.0548 1.6789 2 happy Ekm 1373 019f26ee o 19 f 26 ee 1
3 2 1.375 1.0915 0.1417 6.8008 8.389 11.3947 1 2.375 0.9511 11.7577 0.8884 3 sad Ekm 1373 019f26ee o 19 f 26 ee 1
4 2 1.438 0.9637 0.1229 5.9004 7.0201 10.7745 1 2.375 0.7124 11.381 0.7022 4 neutral Ekm 1373 019f26ee o 19 f 26 ee 1
5 1 2.625 0.2674 0.0346 1.6606 2.0253 10.7856 1 1.938 0.2021 10.985 0.2034 5 disgust Ekm 1373 019f26ee o 19 f 26 ee 1
6 0 NA 0 0 0 0.4284 10.6951 0 NA 0 10.71 0.0017 6 fear Ekm 1373 019f26ee o 19 f 26 ee 1
7 1 3.562 1.8526 0.1839 8.8282 10.8574 10.7444 1 2.75 2.1323 11.0126 0.8144 7 surprise Ekm 1373 019f26ee o 19 f 26 ee 1
8 1 2.75 0.3156 0.0342 1.6398 2.4428 11.1356 0 NA 0 12.8489 0 5 disgust Ekm 1373 019f26ee o 19 f 26 ee 2
9 2 1.75 1.8632 0.1552 7.4498 10.6714 11.7117 2 1.625 1.8906 11.9297 0.5869 6 fear Ekm 1373 019f26ee o 19 f 26 ee 2
10 3 1.75 2.9168 0.3556 17.0702 10.0971 12.7711 1 1.5 2.5419 14.3706 2.3358 2 happy Ekm 1373 019f26ee o 19 f 26 ee 2
11 3 1.062 1.514 0.1889 9.069 10.5003 13.5048 1 2.5 0.9526 15.0917 0.9362 7 surprise Ekm 1373 019f26ee o 19 f 26 ee 2
12 1 2.812 0.6227 0.0757 3.633 3.315 13.7275 1 2.812 0.1227 15.3681 0.1265 3 sad Ekm 1373 019f26ee o 19 f 26 ee 2
13 4 1.063 0.3096 0.0312 1.4999 0.7677 13.8527 0 NA 0 14.5288 5e-4 1 anger Ekm 1373 019f26ee o 19 f 26 ee 2
14 1 2.75 0.7761 0.0751 3.6054 5.8659 13.6959 1 2.312 0.5481 14.3271 0.5523 4 neutral Ekm 1373 019f26ee o 19 f 26 ee 2
15 2 1.625 0.5295 0.0679 3.2577 3.6107 13.5005 1 2.5 0.3462 13.9784 0.3424 3 sad Ekm 1373 019f26ee o 19 f 26 ee 3
16 3 1.062 0.2425 0.0301 1.443 1.2784 13.4311 1 2.375 0.0825 13.73 0.0833 2 happy Ekm 1373 019f26ee o 19 f 26 ee 3
17 1 2.875 1.3183 0.1696 8.1422 8.9247 13.1273 1 2.313 1.6079 13.788 1.0688 1 anger Ekm 1373 019f26ee o 19 f 26 ee 3
18 2 1.313 0.5043 0.0861 4.1348 5.1025 13.002 1 2.563 1.7157 13.3831 0.3317 4 neutral Ekm 1373 019f26ee o 19 f 26 ee 3
19 2 1.813 1.7977 0.2332 11.1957 13.7035 13.0217 1 2.5 1.8493 13.7637 1.4849 7 surprise Ekm 1373 019f26ee o 19 f 26 ee 3
20 3 1.625 0.2726 0.0305 1.4647 1.2249 14.0058 1 3.563 0.4183 14.6899 0.0215 5 disgust Ekm 1373 019f26ee o 19 f 26 ee 3
21 2 1.125 1.3598 0.1747 8.3849 9.3648 14.3382 1 1.875 1.2731 15.0836 1.2625 6 fear Ekm 1373 019f26ee o 19 f 26 ee 3
22 4 1.187 0.2218 0.0269 1.2915 0.679 14.4496 0 NA 0 15.0682 0 1 anger Ekm 1373 019f26ee o 19 f 26 ee 4
23 2 1.563 0.7537 0.0982 4.7144 5.3429 14.4028 1 2.438 0.5981 14.8586 0.5586 4 neutral Ekm 1373 019f26ee o 19 f 26 ee 4
24 3 1.125 0.0466 0.0077 0.3688 0.2749 14.3713 0 NA 0 14.6006 9e-4 5 disgust Ekm 1373 019f26ee o 19 f 26 ee 4
25 2 2.75 1.2621 0.1052 5.0509 7.9717 14.2985 1 2.375 1.0806 14.4266 0.3327 7 surprise Ekm 1373 019f26ee o 19 f 26 ee 4
26 4 2.187 0.2154 0.0282 1.3549 0.737 14.0209 0 NA 0 14.6945 4e-4 2 happy Ekm 1373 019f26ee o 19 f 26 ee 4
27 2 1.875 0.141 0.0196 0.9388 0.8763 13.9666 1 2.875 0.0345 14.271 0.0369 3 sad Ekm 1373 019f26ee o 19 f 26 ee 4
28 1 3.563 1.4622 0.148 7.1062 8.9622 13.8439 1 2.813 1.4451 13.9441 0.7063 6 fear Ekm 1373 019f26ee o 19 f 26 ee 4
29 2 1.625 0.4637 0.0607 2.9157 3.2085 13.8088 1 2.438 0.3898 14.1135 0.3634 7 surprise Ekm 1373 019f26ee o 19 f 26 ee 5
30 3 2 1.4119 0.1142 5.4813 9.1114 13.7772 2 2.687 1.271 14.0819 0.3146 2 happy Ekm 1373 019f26ee o 19 f 26 ee 5
31 2 1 0.9135 0.1113 5.3436 6.2984 14.0295 1 2.437 0.8068 14.4399 0.7168 6 fear Ekm 1373 019f26ee o 19 f 26 ee 5
32 4 1.375 0.0979 0.0113 0.5425 0.4594 14.2189 1 2.812 0.012 14.4403 0.0142 4 neutral Ekm 1373 019f26ee o 19 f 26 ee 5
33 2 1.625 0.0224 0.0036 0.1712 0.2878 14.1949 0 NA 0 14.2372 0.0023 5 disgust Ekm 1373 019f26ee o 19 f 26 ee 5
34 2 2.25 0.0953 0.0109 0.5245 0.544 14.0522 1 3.188 0.0505 14.1797 0.0167 3 sad Ekm 1373 019f26ee o 19 f 26 ee 5
35 1 3.5 0.2053 0.0236 1.1319 1.2831 13.9916 1 2.875 0.179 14.0324 0.1133 1 anger Ekm 1373 019f26ee o 19 f 26 ee 5
36 0 NA 0 0.08 3.8404 6.5994 13.8675 1 2.875 2.8912 13.931 0.2882 6 fear Ekm 1373 019f26ee o 19 f 26 ee 6
37 4 1.188 0.3441 0.0354 1.6985 0.8676 13.7486 0 NA 0 14.574 0 2 happy Ekm 1373 019f26ee o 19 f 26 ee 6
38 2 1.063 2.2271 0.2793 13.4083 13.6469 13.6893 1 2.5 2.6718 14.6106 1.6149 7 surprise Ekm 1373 019f26ee o 19 f 26 ee 6
39 2 3.125 0.1172 0.0098 0.4703 0.931 14.0925 0 NA 0 15.7309 0 1 anger Ekm 1373 019f26ee o 19 f 26 ee 6
40 3 1.625 0.047 0.007 0.3368 0.3048 14.6197 0 NA 0 15.0782 6e-4 4 neutral Ekm 1373 019f26ee o 19 f 26 ee 6
41 2 1.625 0.0377 0.0057 0.2723 0.3569 14.8208 0 NA 0 15.0571 0.0021 3 sad Ekm 1373 019f26ee o 19 f 26 ee 6
42 1 2.812 0.6164 0.0789 3.786 4.681 14.8392 1 2.312 0.5647 15.097 0.5331 5 disgust Ekm 1373 019f26ee o 19 f 26 ee 6
43 1 2.625 1.809 0.3312 15.8961 15.0367 14.5014 0 NA 0 17.0114 2.5093 11 neutral Ver 1373 019f26ee o 19 f 26 ee 1
44 1 2.25 2.9462 0.3784 18.1625 18.8504 14.6884 1 1.688 2.5191 16.9595 2.5309 14 surprise Ver 1373 019f26ee o 19 f 26 ee 1
45 1 2.563 0.9646 0.1212 5.8189 7.5769 15.3638 1 2 0.9028 15.985 0.9066 12 disgust Ver 1373 019f26ee o 19 f 26 ee 1
46 1 2.687 2.5017 0.3217 15.4411 16.9288 15.53 1 2.062 2.9479 16.3286 2.3011 8 anger Ver 1373 019f26ee o 19 f 26 ee 1
47 2 1.313 0.9509 0.1203 5.774 6.8325 15.5943 1 2.625 1.0595 16.5021 0.5872 13 fear Ver 1373 019f26ee o 19 f 26 ee 1
48 2 2.812 0.1191 0.0209 1.0012 0.7916 15.8654 0 NA 0 16.3255 0.0141 9 happy Ver 1373 019f26ee o 19 f 26 ee 1
49 1 3.562 1.0394 0.1208 5.7995 7.0018 15.8209 1 2.625 1.0062 15.9259 0.5823 10 sad Ver 1373 019f26ee o 19 f 26 ee 1
50 2 2 2.5011 0.3059 14.6844 16.3219 15.5516 1 2.687 2.6008 16.0171 1.5622 8 anger Ver 1373 019f26ee o 19 f 26 ee 2
51 2 1.688 0.1043 0.0125 0.6008 0.7563 15.3856 1 2.688 0.024 15.5932 0.0266 11 neutral Ver 1373 019f26ee o 19 f 26 ee 2
52 1 2.625 0.1946 0.0371 1.7784 2.0325 15.256 1 2.25 0.3619 15.3232 0.1703 12 disgust Ver 1373 019f26ee o 19 f 26 ee 2
53 2 1.188 1.6766 0.1911 9.1745 9.4955 14.9854 1 2.625 1.6451 15.254 0.9659 9 happy Ver 1373 019f26ee o 19 f 26 ee 2
54 2 2.375 0.0428 0.0104 0.4981 1.0498 15.181 1 3.813 0.8432 15.4176 0.0017 13 fear Ver 1373 019f26ee o 19 f 26 ee 2
55 2 1.625 0.5089 0.066 3.1672 3.3653 15.2232 1 2.812 0.6714 15.687 0.293 14 surprise Ver 1373 019f26ee o 19 f 26 ee 2
56 2 1.5 0.1737 0.0166 0.7975 3.1814 15.2651 1 1.375 0.0946 15.6515 0.1134 10 sad Ver 1373 019f26ee o 19 f 26 ee 2
57 1 2.938 0.0452 0.0285 1.3676 2.9192 15.2225 1 2.875 0.5358 15.3385 0.0542 14 surprise Ver 1373 019f26ee o 19 f 26 ee 3
58 3 1.062 0.132 0.0226 1.0839 0.7979 15.0139 0 NA 0 15.3135 0.0028 11 neutral Ver 1373 019f26ee o 19 f 26 ee 3
59 3 1.25 0.2549 0.0255 1.2232 3.2653 14.9242 3 1.188 0.419 15.0724 0.2109 9 happy Ver 1373 019f26ee o 19 f 26 ee 3
60 1 3.5 0.542 0.0915 4.3904 4.9845 14.9559 1 2.687 1.4426 15.1367 0.4095 8 anger Ver 1373 019f26ee o 19 f 26 ee 3
61 2 1.812 0.1848 0.0245 1.1768 1.2894 15.1753 2 1.437 0.0972 15.4202 0.0827 10 sad Ver 1373 019f26ee o 19 f 26 ee 3
62 1 2 0.0124 0.0015 0.0735 0.1877 15.1649 0 NA 0 15.2474 4e-4 12 disgust Ver 1373 019f26ee o 19 f 26 ee 3
63 0 NA 0 0.0171 0.8193 3.6834 14.9933 1 3.625 0.9199 15.0078 0.0244 13 fear Ver 1373 019f26ee o 19 f 26 ee 3
64 1 3.937 1.3945 0.1254 6.0199 6.9917 15.0388 1 2.937 3.1733 15.3753 0.5174 8 anger Ver 1373 019f26ee o 19 f 26 ee 4
65 1 3.875 0.0692 0 0 0.5311 15.4232 0 NA 0 17.4338 0 12 disgust Ver 1373 019f26ee o 19 f 26 ee 4
66 3 1 0.504 0.0593 2.8465 3.1597 15.6749 1 2.625 0.3987 15.9103 0.2722 9 happy Ver 1373 019f26ee o 19 f 26 ee 4
67 3 1.062 0.0793 0.0089 0.4274 0.4403 15.649 0 NA 0 15.8515 0.0013 11 neutral Ver 1373 019f26ee o 19 f 26 ee 4
68 1 3 0.0116 0.0101 0.4825 1.5721 15.6157 1 3 1.4756 15.6985 0.0215 13 fear Ver 1373 019f26ee o 19 f 26 ee 4
69 3 1.25 0.3155 0.0376 1.8026 1.269 15.7227 1 3.125 0.0551 16.3119 0.0501 10 sad Ver 1373 019f26ee o 19 f 26 ee 4
70 2 1.625 0.0382 0.0078 0.3755 0.7267 15.7719 0 NA 0 15.9494 0.0011 14 surprise Ver 1373 019f26ee o 19 f 26 ee 4
71 4 1.25 0.3232 0.0349 1.6759 0.7727 15.6606 0 NA 0 16.4169 0.0013 9 happy Ver 1373 019f26ee o 19 f 26 ee 5
72 4 1 0.2059 0.0197 0.9475 1.6203 15.8433 0 NA 0 16.4911 0 10 sad Ver 1373 019f26ee o 19 f 26 ee 5
73 0 NA 0 0.1492 7.1612 11.7156 16.0249 1 2.563 4.3998 16.1157 0.6115 8 anger Ver 1373 019f26ee o 19 f 26 ee 5
74 2 1.75 0.0775 0.0118 0.5655 0.483 16.2261 0 NA 0 16.7886 0 13 fear Ver 1373 019f26ee o 19 f 26 ee 5
75 1 2 0.0124 0.0049 0.2372 0.2561 15.8773 0 NA 0 15.941 0.0014 11 neutral Ver 1373 019f26ee o 19 f 26 ee 5
76 1 2.125 0.5164 0.068 3.2643 2.6618 15.8225 1 1.625 0.5058 16.0672 0.509 12 disgust Ver 1373 019f26ee o 19 f 26 ee 5
77 1 3.438 1.0665 0.1257 6.0348 8.0421 15.9076 1 2.813 1.2243 16.0394 0.6993 14 surprise Ver 1373 019f26ee o 19 f 26 ee 5
78 2 2.75 0.1366 0.0141 0.6771 0.8661 16.0565 1 3.5 0.064 16.3302 0.0189 12 disgust Ver 1373 019f26ee o 19 f 26 ee 6
79 1 2.875 0.013 0.0025 0.122 0.21 15.8739 0 NA 0 16.032 0 14 surprise Ver 1373 019f26ee o 19 f 26 ee 6
80 1 3.875 0.482 0.0502 2.4085 2.5492 15.6381 1 2.75 1.7614 15.6779 0.1836 9 happy Ver 1373 019f26ee o 19 f 26 ee 6
81 4 1.5 0.4525 0.0468 2.2455 1.0092 15.3896 0 NA 0 16.3152 0 11 neutral Ver 1373 019f26ee o 19 f 26 ee 6
82 1 3.438 0.2434 0.0315 1.5132 1.5484 15.1987 1 3.375 0.2105 16.1842 0.0226 8 anger Ver 1373 019f26ee o 19 f 26 ee 6
83 1 1.75 0.3733 0.0456 2.1882 5.8558 15.8055 1 1.562 0.222 16.6772 0.2362 13 fear Ver 1373 019f26ee o 19 f 26 ee 6
84 1 3 0.017 0.0078 0.372 0.7333 16.0965 1 3.688 0.1649 16.2515 0.0037 10 sad Ver 1373 019f26ee o 19 f 26 ee 6
85 1 2.062 2.0804 0.2449 11.7553 14.3767 16.0135 1 1.187 2.0148 17.2026 2.0207 16 happy Ov1 1373 019f26ee o 19 f 26 ee 1
86 1 2.875 0.7269 0.0949 4.5568 5.3513 15.8565 1 2.313 0.6884 16.044 0.6616 15 anger Ov1 1373 019f26ee o 19 f 26 ee 1
87 1 3.938 2.0309 0.1411 6.7709 13.1118 15.6362 1 2.688 3.3604 15.6798 0.4584 18 neutral Ov1 1373 019f26ee o 19 f 26 ee 1
88 1 2.937 0.8003 0.104 4.9931 5.5347 16.0657 1 2.375 0.8335 16.3526 0.6836 17 sad Ov1 1373 019f26ee o 19 f 26 ee 1
89 1 3.187 0.0902 0.0124 0.5947 0.67 15.8864 1 2.875 0.0636 15.9405 0.0527 21 surprise Ov1 1373 019f26ee o 19 f 26 ee 1
90 1 2.875 4.7649 0.6134 29.4421 27.5821 15.5279 1 2.125 5.735 16.7295 4.1017 19 disgust Ov1 1373 019f26ee o 19 f 26 ee 1
91 1 2.437 4.5747 0.5708 27.3993 33.1216 17.2495 1 1.812 4.5965 19.1432 4.6115 20 fear Ov1 1373 019f26ee o 19 f 26 ee 1
92 1 2.125 2.4922 0.2941 14.1166 16.8897 18.2765 1 1.437 2.4213 19.5833 2.4342 24 sad Ov2 1373 019f26ee o 19 f 26 ee 2
93 1 1.813 3.1579 0.3329 15.9802 22.2667 17.6866 0 NA 0 19.8788 2.9737 28 surprise Ov2 1373 019f26ee o 19 f 26 ee 2
94 1 3.063 0.4418 0.0577 2.7674 3.4018 17.6143 1 2.625 0.3134 17.9893 0.3061 27 fear Ov2 1373 019f26ee o 19 f 26 ee 2
95 1 2.563 2.3133 0.3099 14.8745 11.1309 17.6262 1 1.813 2.2624 18.57 2.1551 23 happy Ov2 1373 019f26ee o 19 f 26 ee 2
96 2 1.5 0.596 0.0774 3.717 3.7322 17.3838 1 2.25 0.2865 18.2829 0.2904 22 anger Ov2 1373 019f26ee o 19 f 26 ee 2
97 0 NA 0 0.0089 0.4288 1.901 17.4124 1 3.563 0.7929 17.4559 0.0091 25 neutral Ov2 1373 019f26ee o 19 f 26 ee 2
98 1 1.563 0.012 0.0019 0.0895 0.1665 17.46 0 NA 0 17.6519 0 26 disgust Ov2 1373 019f26ee o 19 f 26 ee 2
99 1 3.438 0.0212 0.004 0.1924 0.2349 16.7457 0 NA 0 16.8354 0 15 anger Ov1 1373 019f26ee o 19 f 26 ee 3
100 1 3.062 0.8837 0.1157 5.5553 6.1186 16.5745 1 2.437 0.8197 16.7993 0.715 21 surprise Ov1 1373 019f26ee o 19 f 26 ee 3
101 1 3.438 0.0319 0.0051 0.2436 0.3105 16.4625 0 NA 0 16.938 0 20 fear Ov1 1373 019f26ee o 19 f 26 ee 3
102 2 2.688 0.0615 0.0068 0.3251 0.3632 16.3908 0 NA 0 16.8322 0 16 happy Ov1 1373 019f26ee o 19 f 26 ee 3
103 2 1.875 0.0314 0.0046 0.2198 0.2317 16.33 0 NA 0 16.4944 0 17 sad Ov1 1373 019f26ee o 19 f 26 ee 3
104 1 3.75 0.0521 0.0035 0.167 0.5238 16.1859 1 3.5 0.0431 16.2416 0.0149 19 disgust Ov1 1373 019f26ee o 19 f 26 ee 3
105 2 1.188 0.8763 0.0942 4.5234 6.4903 16.1787 1 1 0.9001 16.9377 0.9072 18 neutral Ov1 1373 019f26ee o 19 f 26 ee 3
106 3 1.25 0.0671 0.0086 0.4142 0.2361 16.1752 0 NA 0 16.5211 0 27 fear Ov2 1373 019f26ee o 19 f 26 ee 4
107 1 2.125 0.8974 0.0988 4.741 7.0879 16.1647 1 1.5 0.8549 16.7109 0.8599 28 surprise Ov2 1373 019f26ee o 19 f 26 ee 4
108 2 1.563 0.033 0.0049 0.2343 0.2534 16.1467 0 NA 0 16.4106 0.001 22 anger Ov2 1373 019f26ee o 19 f 26 ee 4
109 1 2.75 0.017 0 0 0.247 16.1965 0 NA 0 16.7431 0 24 sad Ov2 1373 019f26ee o 19 f 26 ee 4
110 1 2.25 0.0132 0.0031 0.148 0.1661 16.2631 0 NA 0 16.3879 0.0013 23 happy Ov2 1373 019f26ee o 19 f 26 ee 4
111 1 3.938 1.0081 0.0809 3.8843 7.5021 16.2708 1 3.063 1.0062 16.3266 0.2381 25 neutral Ov2 1373 019f26ee o 19 f 26 ee 4
112 2 1.625 0.1035 0.0132 0.6317 0.4426 16.2828 0 NA 0 16.7254 0 26 disgust Ov2 1373 019f26ee o 19 f 26 ee 4
